,id_c,offer_page_code,offer_title,vacants,type,to_apply,organization_id,specific_requirements,knowledge,salary,responsabilities,specific_location,city_id,end_date,url,current_date_e,active,offer_id,career_id,current_date_a,id_d,name_e,current_date_b,id_g,name_f,current_date_f,id_h,name,current_date
1446,721,485981,"Practicante de Arquitectura, Ingeniería Civil",1.0,PROFESIONAL,Egresado de la carrera profesional de Arquitectura y/o Ingeniería Civil,83,,,1130.0,"Elaboración de planos de ubicación de las parcelas
Diseñar y/o elaborar estructuras de sistemas de conducción de vid.
Hacer seguimiento de los documentos emitidos al programa de Agroideas y Procompite.
Apoyar en la elaboración de expediente de las asociaciones para concursar en el programa de Agroideas y Procompite.
Apoyar en los trabajos del área de: Apoyo a las Organizaciones y de Reconversión Agrícola.
Otros trabajos que su jefe inmediato lo determine.",Gerencia de Desarrollo Económico y Gestión Territorial,23,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-autodema-arquitectura-ingenieria-civil-abril-2025-485981.html,2025-04-24 08:00:40,0,721,120,2025-04-24 08:00:40,120,ARQUITECTURA,2025-03-31 06:52:27,23,AREQUIPA,2025-04-09 08:00:36,83,AUTODEMA,2025-04-24 08:00:40
1447,721,485981,"Practicante de Arquitectura, Ingeniería Civil",1.0,PROFESIONAL,Egresado de la carrera profesional de Arquitectura y/o Ingeniería Civil,83,,,1130.0,"Elaboración de planos de ubicación de las parcelas
Diseñar y/o elaborar estructuras de sistemas de conducción de vid.
Hacer seguimiento de los documentos emitidos al programa de Agroideas y Procompite.
Apoyar en la elaboración de expediente de las asociaciones para concursar en el programa de Agroideas y Procompite.
Apoyar en los trabajos del área de: Apoyo a las Organizaciones y de Reconversión Agrícola.
Otros trabajos que su jefe inmediato lo determine.",Gerencia de Desarrollo Económico y Gestión Territorial,23,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-autodema-arquitectura-ingenieria-civil-abril-2025-485981.html,2025-04-24 08:00:40,0,721,460,2025-04-24 08:00:40,460,INGENIERÍA CIVIL,2025-03-31 06:52:27,23,AREQUIPA,2025-04-09 08:00:36,83,AUTODEMA,2025-04-24 08:00:40
1448,722,486126,Practicante de Ingeniería Civil,1.0,PROFESIONAL,egresados,82,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,Municipalidad Distrital de San Antonio - CREACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA DE LA PISCINA MUNICIPAL EN EL DISTRITO DE SAN ANTONIO- PROVINCIA MARISCAL NIETO - DEPARTAMENTO MOQUE,19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-ingenieria-civil-abril-2025-486126.html,2025-04-24 08:00:40,0,722,460,2025-04-24 08:00:40,460,INGENIERÍA CIVIL,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1449,723,486116,"Practicante de Administración, Contabilidad, Economía",2.0,PROFESIONAL,egresados,82,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,Municipalidad Distrital de San Antonio - SUBGERENCIA DE SUPERVISION Y LIQUIDACIONES,19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-administracion-contabilidad-economia-abril-2025-486116.html,2025-04-24 08:00:41,0,723,429,2025-04-24 08:00:41,429,ADMINISTRACIÓN,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1450,723,486116,"Practicante de Administración, Contabilidad, Economía",2.0,PROFESIONAL,egresados,82,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,Municipalidad Distrital de San Antonio - SUBGERENCIA DE SUPERVISION Y LIQUIDACIONES,19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-administracion-contabilidad-economia-abril-2025-486116.html,2025-04-24 08:00:41,0,723,230,2025-04-24 08:00:41,230,CONTABILIDAD,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1451,723,486116,"Practicante de Administración, Contabilidad, Economía",2.0,PROFESIONAL,egresados,82,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,Municipalidad Distrital de San Antonio - SUBGERENCIA DE SUPERVISION Y LIQUIDACIONES,19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-administracion-contabilidad-economia-abril-2025-486116.html,2025-04-24 08:00:41,0,723,252,2025-04-24 08:00:41,252,ECONOMÍA,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1452,724,486096,"Practicante de Contabilidad, Gestión Pública, Ingeniería Comercial, Administración",1.0,PROFESIONAL,egresados,82,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,Municipalidad Distrital de San Antonio - OFICINA DE GESTION DE RECURSOS HUMANOS,19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-contabilidad-gestion-publica-abril-2025-486096.html,2025-04-24 08:00:41,0,724,429,2025-04-24 08:00:41,429,ADMINISTRACIÓN,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1453,724,486096,"Practicante de Contabilidad, Gestión Pública, Ingeniería Comercial, Administración",1.0,PROFESIONAL,egresados,82,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,Municipalidad Distrital de San Antonio - OFICINA DE GESTION DE RECURSOS HUMANOS,19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-contabilidad-gestion-publica-abril-2025-486096.html,2025-04-24 08:00:41,0,724,230,2025-04-24 08:00:41,230,CONTABILIDAD,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1454,724,486096,"Practicante de Contabilidad, Gestión Pública, Ingeniería Comercial, Administración",1.0,PROFESIONAL,egresados,82,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,Municipalidad Distrital de San Antonio - OFICINA DE GESTION DE RECURSOS HUMANOS,19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-contabilidad-gestion-publica-abril-2025-486096.html,2025-04-24 08:00:41,0,724,202,2025-04-24 08:00:41,202,INGENIERÍA COMERCIAL,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1455,725,486133,"Practicante de Construcción Civil, Ingeniería Civil",1.0,PRE-PROFESIONAL,estudiantes,82,"Se admitirán únicamente estudiantes a partir de: El último año de estudios: Institutos de Educación Superior, Escuelas de Educación Superior y Centros de Educación Técnico-Productiva.
Los dos últimos años de estudios: Estudios universitarios.
Para acreditar el grado de estudios el postulante deberá presentar: Copia legalizada del Certificado de estudios y/o alguna constancia con el respectivo logo institucional, donde se pueda verificar su condición de estudiante y el ciclo en curso del postulante.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal Licenciado de las Fuerzas Armadas.
Tener disponibilidad para realizar prácticas preprofesionales dentro de los siguientes horarios: De 08:00 am a 15:00 pm. (incluida una hora de refrigerio).",,850.0,,"Municipalidad Distrital de San Antonio - MEJORAMIENTO Y AMPLIACIÓN DELA CALLE 02 DEL SECTOR A6- 4A HASTA EMPALME CON LA CALLE 1CA, DE LA ASOCIACIÓN TRADICIÓN MOQUEGUANA DEL DISTRITO DE SAN ANTONIO, PR",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-construccion-civil-ingenieria-abril-2025-486133.html,2025-04-24 08:00:41,0,725,383,2025-04-24 08:00:41,383,CONSTRUCCIÓN CIVIL,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1456,725,486133,"Practicante de Construcción Civil, Ingeniería Civil",1.0,PRE-PROFESIONAL,estudiantes,82,"Se admitirán únicamente estudiantes a partir de: El último año de estudios: Institutos de Educación Superior, Escuelas de Educación Superior y Centros de Educación Técnico-Productiva.
Los dos últimos años de estudios: Estudios universitarios.
Para acreditar el grado de estudios el postulante deberá presentar: Copia legalizada del Certificado de estudios y/o alguna constancia con el respectivo logo institucional, donde se pueda verificar su condición de estudiante y el ciclo en curso del postulante.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal Licenciado de las Fuerzas Armadas.
Tener disponibilidad para realizar prácticas preprofesionales dentro de los siguientes horarios: De 08:00 am a 15:00 pm. (incluida una hora de refrigerio).",,850.0,,"Municipalidad Distrital de San Antonio - MEJORAMIENTO Y AMPLIACIÓN DELA CALLE 02 DEL SECTOR A6- 4A HASTA EMPALME CON LA CALLE 1CA, DE LA ASOCIACIÓN TRADICIÓN MOQUEGUANA DEL DISTRITO DE SAN ANTONIO, PR",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-construccion-civil-ingenieria-abril-2025-486133.html,2025-04-24 08:00:41,0,725,460,2025-04-24 08:00:41,460,INGENIERÍA CIVIL,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,82,MUNICIPALIDAD SAN ANTONIO,2025-04-24 08:00:39
1457,726,486263,Practicante de Arquitectura,2.0,PRE-PROFESIONAL,Estudiante universitario como mínimo dos últimos años de estudios en las carreras universitarias en Arquitectura,62,,Conocimientos de Ofimática nivel básico.,1130.0,"Apoyo en atención del acervo documentario,
Apoyo en atención de documentos por el aplicativo SISTRAM,
Información y orientación al público usuario",Oficina de Bienes Inmuebles,5,2025-04-25,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-tacna-arquitectura-abril-2025-486263.html,2025-04-24 08:00:41,0,726,120,2025-04-24 08:00:41,120,ARQUITECTURA,2025-03-31 06:52:27,5,TACNA,2025-03-31 07:03:56,62,MUNICIPALIDAD DE TACNA,2025-04-06 08:00:22
1458,727,486130,"Practicante de Construcción Civil, Ingeniería Civil, Contabilidad, Administración",1.0,PROFESIONAL,Se admitirán únicamente egresados.,84,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,"Municipalidad Distrital de San Antonio - MEJORAMIENTO DE LOSA DEPORTIVA Y CREACIÓN DE ÁREA RECREATIVA EN LA ASOCIACIÓN CIUDAD NUEVA EN LA MZ E8, EN EL DISTRITO DE SAN ANTONIO, PROVINCIA MARISCAL NIETO",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-construccion-civil-ingenieria-abril-2025-486130.html,2025-04-24 08:00:41,0,727,429,2025-04-24 08:00:41,429,ADMINISTRACIÓN,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,84,MUNICIPALIDAD SAN ANTONIO - MOQUEGUA,2025-04-24 08:00:41
1459,727,486130,"Practicante de Construcción Civil, Ingeniería Civil, Contabilidad, Administración",1.0,PROFESIONAL,Se admitirán únicamente egresados.,84,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,"Municipalidad Distrital de San Antonio - MEJORAMIENTO DE LOSA DEPORTIVA Y CREACIÓN DE ÁREA RECREATIVA EN LA ASOCIACIÓN CIUDAD NUEVA EN LA MZ E8, EN EL DISTRITO DE SAN ANTONIO, PROVINCIA MARISCAL NIETO",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-construccion-civil-ingenieria-abril-2025-486130.html,2025-04-24 08:00:41,0,727,383,2025-04-24 08:00:41,383,CONSTRUCCIÓN CIVIL,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,84,MUNICIPALIDAD SAN ANTONIO - MOQUEGUA,2025-04-24 08:00:41
1460,727,486130,"Practicante de Construcción Civil, Ingeniería Civil, Contabilidad, Administración",1.0,PROFESIONAL,Se admitirán únicamente egresados.,84,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,"Municipalidad Distrital de San Antonio - MEJORAMIENTO DE LOSA DEPORTIVA Y CREACIÓN DE ÁREA RECREATIVA EN LA ASOCIACIÓN CIUDAD NUEVA EN LA MZ E8, EN EL DISTRITO DE SAN ANTONIO, PROVINCIA MARISCAL NIETO",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-construccion-civil-ingenieria-abril-2025-486130.html,2025-04-24 08:00:41,0,727,230,2025-04-24 08:00:41,230,CONTABILIDAD,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,84,MUNICIPALIDAD SAN ANTONIO - MOQUEGUA,2025-04-24 08:00:41
1461,727,486130,"Practicante de Construcción Civil, Ingeniería Civil, Contabilidad, Administración",1.0,PROFESIONAL,Se admitirán únicamente egresados.,84,"Copia legalizada de constancia de egresado donde indique la fecha exacta de egreso (como mínimo mes y año) con el respectivo logo institucional.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal licenciado de las fuerzas armadas.
Tener disponibilidad para realizar prácticas profesionales dentro del siguiente horario: De 08:00 am - 16:45 pm. (incluida una hora de refrigerio).
Estas prácticas solo pueden desarrollarse dentro de los (12) meses siguientes a la obtención de la condición de egresado de la Universidad, Institutos de Educación Superior y Centros de Educación Técnico Productiva. Vencido dicho plazo, el convenio y las prácticas profesionales caducan automáticamente.",,1130.0,,"Municipalidad Distrital de San Antonio - MEJORAMIENTO DE LOSA DEPORTIVA Y CREACIÓN DE ÁREA RECREATIVA EN LA ASOCIACIÓN CIUDAD NUEVA EN LA MZ E8, EN EL DISTRITO DE SAN ANTONIO, PROVINCIA MARISCAL NIETO",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-construccion-civil-ingenieria-abril-2025-486130.html,2025-04-24 08:00:41,0,727,460,2025-04-24 08:00:41,460,INGENIERÍA CIVIL,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,84,MUNICIPALIDAD SAN ANTONIO - MOQUEGUA,2025-04-24 08:00:41
1462,728,486135,"Practicante de Ingeniería Civil, Arquitectura",1.0,PRE-PROFESIONAL,"Se admitirán únicamente estudiantes a partir de: El último año de estudios: Institutos de Educación Superior, Escuelas de Educación Superior y Centros de Educación Técnico-Productiva. Los dos últimos años de estudios: Estudios universitarios.",84,"Para acreditar el grado de estudios el postulante deberá presentar: Copia legalizada del Certificado de estudios y/o alguna constancia con el respectivo logo institucional, donde se pueda verificar su condición de estudiante y el ciclo en curso del postulante.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal Licenciado de las Fuerzas Armadas.
Tener disponibilidad para realizar prácticas preprofesionales dentro de los siguientes horarios: De 08:00 am a 15:00 pm. (incluida una hora de refrigerio).",,850.0,,"Municipalidad Distrital de San Antonio - CREACIÓN DEL SERVICIO DEPORTIVO Y DE RECREACIÓN EN LA MZ 1 SECTOR 5B ASOCIACIÓN LOS BARRANCOS DE JUNTA VECINAL, LUCHANDO JUNTOS POR SAN ANTONIO DEL DISTRITO DE",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-ingenieria-civil-arquitectura-abril-2025-486135.html,2025-04-24 08:00:42,0,728,120,2025-04-24 08:00:42,120,ARQUITECTURA,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,84,MUNICIPALIDAD SAN ANTONIO - MOQUEGUA,2025-04-24 08:00:41
1463,728,486135,"Practicante de Ingeniería Civil, Arquitectura",1.0,PRE-PROFESIONAL,"Se admitirán únicamente estudiantes a partir de: El último año de estudios: Institutos de Educación Superior, Escuelas de Educación Superior y Centros de Educación Técnico-Productiva. Los dos últimos años de estudios: Estudios universitarios.",84,"Para acreditar el grado de estudios el postulante deberá presentar: Copia legalizada del Certificado de estudios y/o alguna constancia con el respectivo logo institucional, donde se pueda verificar su condición de estudiante y el ciclo en curso del postulante.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal Licenciado de las Fuerzas Armadas.
Tener disponibilidad para realizar prácticas preprofesionales dentro de los siguientes horarios: De 08:00 am a 15:00 pm. (incluida una hora de refrigerio).",,850.0,,"Municipalidad Distrital de San Antonio - CREACIÓN DEL SERVICIO DEPORTIVO Y DE RECREACIÓN EN LA MZ 1 SECTOR 5B ASOCIACIÓN LOS BARRANCOS DE JUNTA VECINAL, LUCHANDO JUNTOS POR SAN ANTONIO DEL DISTRITO DE",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-ingenieria-civil-arquitectura-abril-2025-486135.html,2025-04-24 08:00:42,0,728,460,2025-04-24 08:00:42,460,INGENIERÍA CIVIL,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,84,MUNICIPALIDAD SAN ANTONIO - MOQUEGUA,2025-04-24 08:00:41
1464,729,486131,"Practicante de Construcción Civil, Ingeniería Civil, Arquitectura",1.0,PRE-PROFESIONAL,"Se admitirán únicamente estudiantes a partir de: El último año de estudios: Institutos de Educación Superior, Escuelas de Educación Superior y Centros de Educación Técnico-Productiva. Los dos últimos años de estudios: Estudios universitarios.",84,"Para acreditar el grado de estudios el postulante deberá presentar: Copia legalizada del Certificado de estudios y/o alguna constancia con el respectivo logo institucional, donde se pueda verificar su condición de estudiante y el ciclo en curso del postulante.
Copia legalizada de la constancia de Tercio Superior o constancia de Quinto Superior o récord de notas donde se precise el promedio ponderado (de toda la carrera) igual o mayor a 12.
De ser el caso, copia simple de documentos que acredite la condición de ser persona con discapacidad.
De ser el caso, copia simple de documento que acredite la condición de personal Licenciado de las Fuerzas Armadas.
Tener disponibilidad para realizar prácticas preprofesionales dentro de los siguientes horarios: De 08:00 am a 15:00 pm. (incluida una hora de refrigerio).",,850.0,,"Municipalidad Distrital de San Antonio - CREACIÓN DE LOCAL COMUNAL EN LA MANZANA F LOTE 2, ASOCIACIÓN VILLA SALVADOR EN EL DISTRITO DE SAN ANTONIO, PROVINCIA MARISCAL NIETO, MOQUEGUA",19,2025-04-28,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-san-antonio-moquegua-construccion-civil-ingenieria-abril-2025-486131.html,2025-04-24 08:00:42,0,729,120,2025-04-24 08:00:42,120,ARQUITECTURA,2025-03-31 06:52:27,19,MOQUEGUA,2025-04-03 08:00:30,84,MUNICIPALIDAD SAN ANTONIO - MOQUEGUA,2025-04-24 08:00:41
